vehicle_no,device_id,sim_number,depot
KA01FA1166,150219768,9987876225,Depot-24
KA57F166,150220461,9987789473,Depot-04
KA01FA1086,150221994,9987876249,Depot-24
KA57F1153,150218585,9987816168,Depot-15
KA01FA0777,150220591,9987879621,Depot-24
KA01FA0740,150221143,9987876294,Depot-24
KA01FA1083,150218200,9987859689,Depot-24
KA01FA0854,150220158,9987875865,Depot-24
KA01FA1076,150221841,9987879805,Depot-24
KA01F4894,150222555,9987824828,Depot-04
KA01FA1411,150222759,9987787985,Depot-04
KA01FA1584,150218430,9987789042,Depot-04
KA01F2309,150218753,9987789022,Depot-04
KA01F3980,150222620,9987788712,Depot-04
KA01F3640,150219002,9987788343,Depot-04
KA01FA2065,150218098,9987787556,Depot-20
KA01F3989,150219043,9987823621,Depot-04
KA01FA0275,150222403,9987789763,Depot-04
KA01FA1710,150218932,9987823785,Depot-04
KA01F4893,150218971,9987826443,Depot-04
KA01F9435,150221561,9987782069,Depot-16
KA01F8716,150222125,9987782059,Depot-16
KA01FA0192,150219660,9987792357,Depot-16
KA01F3606,150222712,9987823781,Depot-04
KA01F8710,150219072,9987889543,Depot-02
KA01F9416,150219625,9987791913,Depot-16
KA01F8720,150218534,9987823325,Depot-04
KA01F8869,150219100,9987822532,Depot-04
KA57F0955,150218468,9987802974,Depot-04
KA01F4364,150219912,9987823865,Depot-04
KA01F3629,150218602,9987799835,Depot-44
KA01FA1465,150219131,9987825870,Depot-04
KA01F8725,150218974,9987824635,Depot-04
KA01FA1473,150218497,9987826512,Depot-04
KA01F9438,150218446,9987822591,Depot-04
KA01FA1159,150222692,9987801266,Depot-04
KA01F3135,150222441,9987801244,Depot-04
KA01F2718,150218967,9987799702,Depot-04
KA01FA1900,150218655,9987801653,Depot-04
KA01F8730,150222565,9987826190,Depot-04
KA01FA1122,150218561,9987802646,Depot-04
KA01F3414,150218752,9987802290,Depot-04
KA57F672,150221590,9987826980,Depot-04
KA57F1331,150222507,9987823185,Depot-04
KA01F9388,150218849,9987800954,Depot-04
KA01F9389,150218488,9987787207,Depot-04
KA01F9421,150218360,9987788426,Depot-04
KA01FA1507,150218617,9987800742,Depot-04
KA01FA1490,150218536,9987788438,Depot-04
KA01F3827,150218769,9987787573,Depot-04
KA01F3596,150218072,9987788487,Depot-04
KA01FA1332,150218580,9987802362,Depot-04
KA01F3933,150218872,9987800966,Depot-04
KA01F3120,150218524,9987787170,Depot-04
KA01F3058,150218918,9987787126,Depot-04
KA01FA0959,150220274,9987865582,Depot-03
KA01F8671,150219276,9987802191,Depot-04
KA01FA0764,150221920,9987859759,Depot-24
KA01FA0856,150218382,9987857147,Depot-24
KA01FA0943,150219973,9987875776,Depot-24
KA01FA1207,150221803,9987875922,Depot-24
KA01FA0853,150221954,9987876227,Depot-24
KA01FA1181,150221990,9987880172,Depot-24
KA01FA1626,150222159,8828028615,Depot-12
KA57F0290,150220329,8828028608,Depot-12
KA01FA2194,150221588,8828028616,Depot-12
KA01F4356,150220568,8828028645,Depot-12
KA01FA0013,150222701,9987793066,Depot-15
KA57F0771,150220768,8828028704,Depot-12
KA57F0287,150221899,8828028569,Depot-12
KA42F1705,150219233,9987847415,Depot-08
KA01F4700,150221718,8828028614,Depot-12
KA01F3427,150219119,9987793436,Depot-15
KA01FA1258,150219176,9987813906,Depot-15
KA01FA1249,150219337,9987862146,Depot-08
KA01FA0273,150222751,9987815681,Depot-15
KA01F3310,150222693,9987813101,Depot-15
KA01FA1046,150221010,9987880621,Depot-24
KA01F8693,150219313,9987848982,Depot-08
KA01FA0851,150222171,9987880648,Depot-24
KA01FA1201,150218642,9987859887,Depot-24
KA01F8749,150221129,9987845875,Depot-08
KA01FA1145,150218074,9987880633,Depot-24
KA01FA1056,150219817,9987880565,Depot-24
KA01F8974,150220919,9987840714,Depot-08
KA01FA1073,150221885,9987880451,Depot-24
KA57F0512,150221559,9987891428,Depot-02
KA01FA1219,150218545,9987861480,Depot-24
KA01FA1051,150222288,9987875813,Depot-24
KA01FA1044,150220344,9987879462,Depot-24
KA01FA1200,150221987,9987876141,Depot-24
KA57F0151,150218549,9987889531,Depot-03
KA01FA1171,150220221,9987861466,Depot-24
KA01FA2288,150222619,9987889475,Depot-02
KA57F1247,150222595,9987891480,Depot-02
KA01FA0389,150222128,9987899653,Depot-02
KA01FA1221,150220199,9987861049,Depot-24
KA01FA0927,150218760,9987767256,Depot-29
KA01FA1098,150218559,9987857997,Depot-24
KA53F0002,150218464,9987889406,Depot-02
KA01F4928,150219775,9987895357,Depot-02
KA01FA1253,150218781,9987813947,Depot-15
KA01FA0448,150221158,9987891301,Depot-02
KA57F1164,150221552,9987899891,Depot-02
KA01FA2280,150219071,9987813450,Depot-15
KA01FA1167,150220490,9987767426,Depot-29
KA57F0083,150222479,9987889806,Depot-02
KA01FA0686,150221991,9987768640,Depot-29
KA01FA0653,150218838,9987793640,Depot-29
KA01FA0125,150218944,9987814036,Depot-15
KA01F9038,150220398,8828030997,Depot-12
KA01FA0922,150222697,9987793285,Depot-29
KA01F3931,150218565,9987814370,Depot-15
KA01FA1603,150220194,8828028648,Depot-12
KA01FA0184,150218560,9987813036,Depot-15
KA01FA1260,150218321,8828028596,Depot-12
KA01FA1663,150218282,9987811745,Depot-15
KA01FA1149,150222606,9987793274,Depot-29
KA01FA0755,150222954,9987767255,Depot-29
KA01FA0972,150221890,8828028594,Depot-12
KA01FA0803,150219058,9987822889,Depot-29
KA01F3936,150218481,9987815787,Depot-15
KA01FA1252,150220473,9987811975,Depot-15
KA01FA0559,150218185,9987767590,Depot-29
KA01FA0367,150220277,9987782934,Depot-29
KA57F0815,150222973,9987823130,Depot-04
KA01F2557,150219454,9987802966,Depot-04
KA57F0939,150221347,8828028620,Depot-12
KA01F1994,150222372,9987802301,Depot-04
KA01FA0621,150219983,9987768115,Depot-29
KA01F1968,150218660,9987788381,Depot-04
KA57F0947,150220540,9987802286,Depot-20
KA01F2658,150222747,9987787546,Depot-04
KA01FA1692,150218885,9987802921,Depot-04
KA01FA1437,150220967,8828028550,Depot-12
KA57F1143,150222169,9987823142,Depot-04
KA57F0814,150222662,9987802991,Depot-04
KA01F3106,150218662,9987786971,Depot-04
KA57F0365,150219080,9987802381,Depot-04
KA01FA0286,150220858,8828028641,Depot-12
KA01FA1312,150222703,9987788409,Depot-04
KA57F0501,150222344,9987825613,Depot-04
KA01F4790,150218906,9987801823,Depot-04
KA01FA0757,150222107,9987767470,Depot-29
KA01F8722,150222718,9987801406,Depot-04
KA57F0057,150222464,9987802129,Depot-04
KA01F2740,150219062,9987787370,Depot-04
KA01FA0739,150222496,9987793205,Depot-29
KA01FA0656,150222780,9987793281,Depot-29
KA01F3121,150218425,9987788014,Depot-04
KA57F0024,150221842,9987845896,Depot-08
KA01FA1293,150218624,9987787209,Depot-04
KA01FA1026,150222708,9987793151,Depot-29
KA01FA0158,150218439,9987801866,Depot-04
KA01FA0783,150222690,9987793308,Depot-29
KA42F1700,150218880,9987787097,Depot-04
KA01FA0654,150222683,9987793284,Depot-29
KA01F3691,150218926,9987825690,Depot-04
KA01FA0801,150222567,9987793160,Depot-29
KA01FA0669,150219536,9987793507,Depot-29
KA01FA1191,150222404,9987793795,Depot-29
KA01FA0622,150218288,9987822640,Depot-29
KA57F0486,150219613,9987887238,Depot-06
KA01F9503,150218555,9987802025,Depot-04
KA01FA0620,150218870,9987767251,Depot-29
KA01FA1011,150218818,9987782883,Depot-29
KA01FA1691,150218748,8828028474,Depot-06
KA01FA1939,150218989,9987886057,Depot-06
KA01FA1065,150222304,9987782832,Depot-29
KA01FA1694,150221313,9987886052,Depot-06
KA01FA0606,150218388,9987824693,Depot-29
KA57F1109,150219266,9987793677,Depot-29
KA01FA0889,150222775,9987767252,Depot-29
KA01FA0679,150220415,9987767588,Depot-29
KA01FA1097,150220463,9987768267,Depot-29
KA57F1413,150222375,9987767547,Depot-29
KA01FA0892,150222560,9987767261,Depot-29
KA01FA0820,150220626,9987767269,Depot-29
KA01FA0926,150222474,9987793149,Depot-29
KA01FA1133,150218600,9987768392,Depot-29
KA01FA1028,150222442,9987767260,Depot-29
KA01FA0558,150222101,9987768524,Depot-29
KA01FA1175,150219081,9987768048,Depot-29
KA57F1414,150222691,9987793902,Depot-29
KA01F8988,150219283,9987794206,Depot-09
KA01FA0936,150222181,9987767796,Depot-29
KA01FA0604,150222585,9987793719,Depot-29
KA57F1105,150222527,9987793934,Depot-29
KA01FA0557,150219361,9987793674,Depot-29
KA01FA1068,150222704,9987793176,Depot-29
KA01FA0579,150222528,9987793740,Depot-29
KA01FA0890,150222574,9987793849,Depot-29
KA57F1468,150222722,9987793237,Depot-29
KA01FA1146,150222549,9987793625,Depot-29
KA01F4373,150222195,9987864264,Depot-03
KA01FA1980,150218896,9987837320,Depot-03
KA01F9575,150218010,9987849001,Depot-08
KA57F1154,150218172,9987832691,Depot-09
KA57F0052,150219077,9987786817,Depot-09
KA01FA2372,150218813,9987785804,Depot-09
KA01F4489,150221497,9987827978,Depot-09
KA01F4808,150222770,9987829460,Depot-09
KA57F0521,150222654,9987832463,Depot-09
KA01FA1800,150221181,9987832599,Depot-40
KA57F0781,150221242,9987793340,Depot-09
KA53F0273,150222541,9987807437,Depot-40
KA57F0522,150218798,9987827654,Depot-09
KA57F0541,150218012,9987831610,Depot-09
KA01F4698,150222684,9987793505,Depot-09
KA57F0661,150219280,9987832631,Depot-09
KA57F0552,150219015,9987785788,Depot-09
KA57F0664,150218666,9987785513,Depot-09
KA57F0546,150222495,9987793110,Depot-09
KA57F0540,150221766,9987793577,Depot-09
KA01FA2225,150222666,9987828991,Depot-09
KA01FA1795,150221535,9987831617,Depot-09
KA57F0547,150219111,9987807604,Depot-09
KA57F0399,150221995,9987827191,Depot-09
KA57F0539,150218525,9987828773,Depot-09
KA57F0396,150219070,9987808051,Depot-09
KA01FA1880,150222611,9987793087,Depot-09
KA01FA1228,150219134,9987886770,Depot-06
KA01F4954,150218150,8828031183,Depot-06
KA57F1376,150222573,9987837654,Depot-44
KA01FA1578,150222564,9987809601,Depot-09
KA01F4493,150219874,9987829206,Depot-09
KA01FA1579,150218376,9987829833,Depot-09
KA53F0102,150222609,9987785651,Depot-09
KA57F0729,150222551,9987793482,Depot-09
KA53F0104,150218374,9987785837,Depot-09
KA01FA0885,150219110,9987785823,Depot-09
KA57F0062,150220838,9987827384,Depot-09
KA53F0074,150218474,9987786823,Depot-09
KA57F0098,150221817,9987827685,Depot-09
KA01F4795,150222660,9987793258,Depot-09
KA01FA1754,150222497,9987793130,Depot-09
KA53F0142,150218793,9987830291,Depot-09
KA01FA1986,150218457,9987807754,Depot-09
KA01FA2350,150219616,9987793327,Depot-09
KA01FA1624,150222544,9987793476,Depot-09
KA57F0728,150221459,9987807348,Depot-09
KA57F0397,150221045,9987793937,Depot-09
KA01F4823,150219123,9987787349,Depot-04
KA01F8677,150221381,9987841561,Depot-08
KA42F1706,150220930,9987881175,Depot-08
KA01FA1874,150218632,9987856787,Depot-08
KA42F1707,150222482,9987862129,Depot-08
KA01FA0239,150219634,9987825573,Depot-04
KA01F3616,150219657,9987866027,Depot-03
KA57F0663,150221136,9987833506,Depot-09
KA53F0137,150218031,9987832564,Depot-09
KA01FA1777,150219665,9987884114,Depot-08
KA01FA0663,150221955,9987829189,Depot-09
KA01FA1992,150220583,9987887368,Depot-06
KA53F0010,150220523,9987887493,Depot-06
KA57F0386,150219683,8828028601,Depot-12
KA01F9515,150219978,9987887364,Depot-06
KA01FA0004,150219690,9987802953,Depot-04
KA01F3393,150219805,8828031223,Depot-06
KA01F8758,150219699,8828028543,Depot-12
KA53F0068,150219278,9987885643,Depot-06
KA01F4394,150219073,9987886546,Depot-06
KA01FA0203,150218201,9987793328,Depot-09
KA01FA0692,150219806,8828028624,Depot-12
KA57F1430,150218939,8828031216,Depot-06
KA01F8900,150219837,8828031073,Depot-12
KA01FA1504,150219791,9987807553,Depot-09
KA01FA2286,150218820,8828028533,Depot-06
KA01F4434,150219841,8828028603,Depot-12
KA01F4801,150218678,9987886422,Depot-06
KA01F4903,150218609,9987885995,Depot-06
KA57F1152,150220915,9987827846,Depot-09
KA01FA1043,150219963,9987861401,Depot-24
KA53F0098,150221448,9987833509,Depot-09
KA53F0013,150219396,9987828075,Depot-09
KA01F4624,150222506,9987827347,Depot-09
KA01FA2005,150219971,9987856783,Depot-24
KA01F4852,150219052,9987808004,Depot-09
KA01FA0475,150219974,9987866823,Depot-03
KA01F4578,150219975,8828028587,Depot-12
KA01F4949,150222950,8828028597,Depot-12
KA01FA1067,150222931,9987857226,Depot-24
KA01FA0829,150220004,9987858902,Depot-24
KA01F8843,150222509,9987829058,Depot-09
KA01F4399,150220923,9987828410,Depot-09
KA01FA0903,150220018,9987858937,Depot-24
KA01F8837,150220041,8828031288,Depot-25
KA01F8785,150222469,9987807411,Depot-09
KA01FA0899,150222773,9987859454,Depot-24
KA01FA0670,150222740,9987793642,Depot-29
KA01FA0973,150220059,8828028584,Depot-12
KA01FA1036,150222731,9987859627,Depot-24
KA57F1330,150220073,8828028546,Depot-12
KA57F0494,150222680,8828028468,Depot-06
KA01F8939,150220090,8828031065,Depot-12
KA01FA0214,150220372,8828031066,Depot-12
KA01F3908,150220099,8828031060,Depot-12
KA01FA2377,150220968,8828031019,Depot-12
KA57F0959,150222673,9987791554,Depot-26
KA01FA0393,150220156,8828028551,Depot-12
KA01FA2173,150221854,8828028577,Depot-12
KA01F8702,150220170,8828028506,Depot-06
KA57F1334,150220171,8828028651,Depot-12
KA01FA0821,150222639,9987838066,Depot-03
KA57F0428,150220180,8828028598,Depot-12
KA01F9012,150220203,8828028593,Depot-12
KA01F8898,150220258,8828028548,Depot-12
KA01FA1163,150222569,9987793725,Depot-29
KA01F8861,150220296,9987866305,Depot-03
KA01FA0935,150220304,9987859876,Depot-24
KA01FA2057,150220312,8828028469,Depot-06
KA01F8617,150222512,9987881694,Depot-08
KA01F4913,150222505,9987856306,Depot-26
KA01FA0900,150220320,9987859642,Depot-24
KA01FA0901,150220323,9987880549,Depot-24
KA01FA1042,150220370,9987862214,Depot-24
KA01F3930,150220375,8828028508,Depot-06
KA01FA1205,150220383,9987858962,Depot-24
KA01F8620,150220452,8828028582,Depot-12
KA01FA0235,150222467,9987787930,Depot-04
KA01FA1607,150220577,9987869337,Depot-13
KA01F8666,150222429,9987857674,Depot-08
KA01F4417,150220610,8828031068,Depot-12
KA01FA1324,150220624,9987854844,Depot-26
KA01F4912,150222389,8828028633,Depot-12
KA57F0773,150220654,8828028617,Depot-12
KA01FA1480,150220674,8828031071,Depot-12
KA01F4733,150222153,9987792528,Depot-16
KA01F9030,150220729,8828028554,Depot-12
KA42F1725,150222110,9987786740,Depot-16
KA01FA1115,150222088,9987792782,Depot-16
KA01F4781,150222085,9987792657,Depot-16
KA57F1407,150220805,9987881723,Depot-08
KA01FA1466,150220817,8828028559,Depot-12
KA01F4952,150222084,8828028602,Depot-12
KA01F4742,150220833,8828028606,Depot-12
KA01F9406,150220844,9987881742,Depot-08
KA57F0795,150222026,9987792841,Depot-16
KA01F3771,150220851,9987848392,Depot-08
KA01FA1106,150222007,9987861864,Depot-24
KA01FA0300,150220859,9987882989,Depot-08
KA01F8987,150220882,9987847577,Depot-08
KA01F9358,150221962,9987882219,Depot-08
KA01F4649,150220885,9987846325,Depot-08
KA01FA1984,150220888,9987881782,Depot-08
KA01F3169,150220889,9987881687,Depot-08
KA01F8850,150220893,9967481197,Depot-08
KA01F3140,150220899,9987882817,Depot-08
KA01F8698,150221950,9987884157,Depot-08
KA01F4708,150220901,9987849351,Depot-08
KA01F8798,150220944,9987867902,Depot-18
KA01F4591,150221932,8828028659,Depot-12
KA57F1176,150221874,9987840316,Depot-03
KA57F0625,150218048,9987884653,Depot-06
KA01FA1752,150221867,9987863503,Depot-28
KA53F0113,150218061,9987790594,Depot-26
KA01F8809,150221852,9987786598,Depot-16
KA01FA0815,150218087,9987880153,Depot-24
KA01FA1417,150221798,9987869732,Depot-13
KA01FA1141,150221783,9987858766,Depot-24
KA01F9361,150218146,9987846932,Depot-08
KA57F0836,150218157,8828028509,Depot-06
KA01FA0902,150218184,9987859566,Depot-24
KA01F8864,150221768,9987869278,Depot-13
KA57F0278,150218205,9987874765,Depot-13
KA01FA0790,150218219,9987859032,Depot-24
KA57F0202,150218252,9987867636,Depot-18
KA01FA1016,150218292,9987860718,Depot-24
KA57F0496,150218311,9987848276,Depot-08
KA57F1186,150218329,9987867762,Depot-18
KA01FA0018,150221745,8828030980,Depot-12
KA01F4907,150218339,9987856542,Depot-26
KA01F8775,150221734,9987866358,Depot-03
KA01F4832,150218345,8828028539,Depot-12
KA01F9037,150218368,9987884473,Depot-32
KA50F0103,150218391,9987813726,Depot-15
KA57F1282,150218445,9987850384,Depot-26
KA53F0189,150218454,9987790593,Depot-26
KA01FA1124,150218542,9987861475,Depot-24
KA01FA0247,150218554,9987823630,Depot-04
KA01F3785,150218558,9987881645,Depot-08
KA57F0591,150218606,9987836710,Depot-03
KA01F8705,150218625,9987854928,Depot-26
KA57F1473,150218668,9987860958,Depot-24
KA01FA0262,150218775,9987802877,Depot-04
KA01FA1162,150221691,8828031196,Depot-06
KA01FA1857,150218891,9987793408,Depot-15
KA01FA1227,150218972,9987793229,Depot-15
KA01FA1576,150219075,9987815960,Depot-15
KA57F0333,150221668,9987867128,Depot-18
KA01FA0240,150218789,9987802629,Depot-04
KA01FA0946,150218791,9987856622,Depot-24
KA57F0432,150218658,9987816163,Depot-15
KA01F8928,150218802,9987824431,Depot-04
KA01F4363,150218834,9987854176,Depot-26
KA01FA1867,150219116,9987810899,Depot-15
KA57F0497,150218867,9987881097,Depot-08
KA01FA1024,150218877,9987860294,Depot-24
KA01FA1078,150218879,9987861407,Depot-24
KA01F4549,150218996,9987839926,Depot-03
KA01F4711,150219888,9987792568,Depot-16
KA01F4793,150221665,9987879061,Depot-26
KA53F0115,150219033,9987823787,Depot-26
KA01F3574,150219038,9987886083,Depot-06
KA01FA0025,150221651,9987866145,Depot-03
KA57F1409,150219039,9987851275,Depot-26
KA01F4961,150219050,9987854260,Depot-26
KA01F9117,150221594,8828031237,Depot-25
KA01F8729,150219059,9987855136,Depot-26
KA57F414,150219147,9987823896,Depot-04
KA57F0668,150219120,8828028536,Depot-06
KA01FA2148,150219121,9987886054,Depot-06
KA01FA1066,150221572,9987858706,Depot-24
KA01FA0533,150219125,9987799827,Depot-04
KA01F8846,150221551,9987882484,Depot-08
KA57F0754,150219136,9987791757,Depot-26
KA01F9401,150219184,9987853457,Depot-26
KA57F1170,150221544,9987839190,Depot-03
KA01F9478,150219198,9987854946,Depot-26
KA01FA0800,150221494,9987858765,Depot-24
KA01FA0781,150219243,9987860962,Depot-24
KA01FA2384,150221474,8828028632,Depot-12
KA57F1486,150221454,9987866008,Depot-44
KA01F8847,150219255,9987883504,Depot-08
KA01F8678,150219294,9987847523,Depot-08
KA01FA1830,150219300,9987845536,Depot-08
KA01F8882,150221436,8828028634,Depot-12
KA01F9021,150219340,8828028498,Depot-06
KA57F0064,150221364,8828028538,Depot-06
KA57F1476,150222621,9987793076,Depot-29
KA01FA1038,150219371,9987856636,Depot-24
KA57F1482,150220316,9987767253,Depot-29
KA01F3175,150219385,9987845998,Depot-08
KA01FA0012,150221361,9987866963,Depot-03
KA53F0168,150219402,8828028583,Depot-12
KA01FA2185,150221321,8828028631,Depot-12
KA01F9402,150219481,9987881747,Depot-08
KA01FA0983,150221316,9987861517,Depot-24
KA01FA1544,150219611,8828031193,Depot-06
KA01FA0629,150221284,9987861722,Depot-24
KA01FA0831,150219628,9987879460,Depot-24
KA01FA1132,150219629,9987879484,Depot-24
KA01F3667,150219630,9987881217,Depot-08
KA01FA1420,150219631,8828028627,Depot-12
KA57F1394,150222489,9987811982,Depot-15
KA01F9017,150221008,8828030984,Depot-12
KA01FA1735,150221013,8828028517,Depot-06
KA01F3643,150218495,9987812907,Depot-15
KA53F0012,150221022,9987846914,Depot-08
KA57F0134,150221037,8828028669,Depot-25
KA01FA1002,150221042,9987881368,Depot-08
KA01F4550,150221048,9987866453,Depot-03
KA57F0699,150218531,9987815070,Depot-15
KA01F4769,150221053,8828028655,Depot-12
KA01FA1701,150221056,9987869084,Depot-13
KA01F9302,150221068,9987848369,Depot-08
KA01F4770,150222587,9987814185,Depot-15
KA57F1289,150221089,9987867506,Depot-18
KA01F8977,150221086,9987845578,Depot-08
KA01FA1317,150218943,9987814197,Depot-15
KA01F9405,150221097,9987883892,Depot-08
KA01F3837,150221118,9987882745,Depot-08
KA01F3205,150219011,9987812656,Depot-15
KA01FA0309,150221122,8828028604,Depot-12
KA01F8845,150221127,9987883831,Depot-08
KA01F3493,150221131,9987842652,Depot-08
KA01F9446,150221133,8828028473,Depot-06
KA01FA1045,150221174,9987859293,Depot-24
KA01F9447,150221187,9987848918,Depot-08
KA57F0774,150221207,8828028642,Depot-12
KA01FA1208,150221219,9987861359,Depot-24
KA01F2682,150218954,9987811251,Depot-15
KA57F0331,150221236,9987867268,Depot-18
KA01F9039,150221245,8828030985,Depot-12
KA01FA1025,150221272,9987879557,Depot-24
KA01F4391,150218812,9987793411,Depot-15
KA01F2699,150218307,9987793528,Depot-15
KA01FA0939,150219196,9987805901,Depot-15
KA01FA1239,150219085,9987793071,Depot-15
KA57F0581,150218894,9987815478,Depot-15
KA01FA1121,150218909,9987812315,Depot-15
KA01FA1771,150219150,9987812069,Depot-15
KA01FA0750,150218931,9987815080,Depot-15
KA57F1329,150218878,9987815043,Depot-15
KA57F1190,150218361,9987815305,Depot-15
KA42F1695,150222885,9987792059,Depot-16
KA01FA1821,150221355,9987786729,Depot-16
KA42F1726,150220629,9987782057,Depot-16
KA01F4839,150222033,9987792808,Depot-16
KA57F1445,150221922,9987792561,Depot-16
